Time[s],XJ3_ACAN_CMX_V0.96::BCS_2_A::BCS_VehSpd[km/h],XJ3_ACAN_CMX_V0.96::EPS_1::EPS_StrngWhlTorq[Nm]
338.327192,24.69375,
338.337361,24.69375,
338.339706,,0.8
338.347204,24.58125,
338.35735,24.525,
338.359699,,0.8
338.367206,24.46875,
338.377345,24.35625,
338.379693,,0.7
338.387203,24.35625,
338.397252,24.3,
338.399842,,0.7
338.407218,24.24375,
338.417372,24.1875,
338.419721,,0.7
338.427204,24.13125,
338.437369,24.13125,
338.439953,,0.7
338.447208,24.13125,
338.457356,24.01875,
338.459702,,0.9
338.467193,23.9625,
338.477349,23.9625,
338.479687,,1
338.487211,23.90625,
338.497351,23.85,
338.499941,,1
338.5072,23.79375,
338.517362,23.79375,
338.519698,,1.2
338.527199,23.68125,
338.537353,23.625,
338.539691,,1.3
338.547191,23.625,
338.557358,23.625,
338.559705,,1.4
338.5672,23.56875,
338.57734,23.5125,
338.579672,,1.4
338.587198,23.4,
338.597369,23.34375,
338.60046,,1.4
338.607207,23.23125,
338.617353,23.175,
338.619693,,1.5
338.6272,23.175,
338.637361,23.11875,
338.639935,,1.6
338.647217,23.0625,
338.657347,23.00625,
338.659687,,1.6
338.667205,23.00625,
338.677346,22.89375,
338.679689,,1.6
338.687202,22.8375,
338.697367,22.8375,
338.699955,,1.7
338.707206,22.78125,
338.717363,22.725,
338.719711,,1.7
338.727216,22.66875,
338.737371,22.6125,
338.739717,,1.6
338.747194,22.55625,
338.757355,22.55625,
338.759699,,1.6
338.767233,22.5,
338.777361,22.5,
338.779709,,1.7
338.787193,22.3875,
338.797369,22.3875,
338.799958,,1.8
338.80721,22.33125,
338.817352,22.275,
338.819702,,1.7
338.827187,22.21875,
338.837368,22.21875,
338.839944,,1.8
338.847207,22.10625,
338.857352,22.05,
338.859699,,1.8
338.867196,21.99375,
338.877361,21.99375,
338.879704,,1.7
338.887209,21.88125,
338.89736,21.88125,
338.899954,,1.8
338.907219,21.825,
338.917361,21.76875,
338.919711,,1.8
338.927206,21.65625,
338.937379,21.65625,
338.939737,,1.8
338.947217,21.6,
338.957355,21.6,
338.959707,,1.8
338.967079,21.4875,
338.97735,21.43125,
338.979704,,1.8
338.98722,21.375,
338.997362,21.31875,
338.999958,,1.8
339.007213,21.2625,
339.017371,21.2625,
339.019726,,1.8
339.027212,21.20625,
339.037367,21.15,
339.03996,,1.8
339.047232,21.09375,
339.057358,20.98125,
339.059704,,1.9
339.067217,20.98125,
339.077367,20.925,
339.079713,,1.9
339.087228,20.925,
339.097369,20.86875,
339.100451,,1.8
339.107209,20.8125,
339.117367,20.75625,
339.119712,,1.7
339.127228,20.7,
339.137379,20.64375,
339.139726,,1.9
339.147222,20.5875,
339.157369,20.53125,
339.159715,,2
339.167212,20.475,
339.177372,20.475,
339.179714,,1.9
339.187222,20.41875,
339.197378,20.3625,
339.199974,,1.8
339.207222,20.30625,
339.217362,20.25,
339.219699,,1.9
339.227213,20.19375,
339.237378,20.1375,
339.239948,,1.9
339.247217,20.08125,
339.257368,20.025,
339.25972,,2
339.267203,19.96875,
339.277361,19.96875,
339.279709,,1.9
339.287205,19.9125,
339.297367,19.8,
339.299953,,1.9
339.30721,19.8,
339.317362,19.74375,
339.319699,,2
339.327223,19.74375,
339.337368,19.6875,
339.339709,,2.1
339.347203,19.63125,
339.35737,19.575,
339.359723,,1.9
339.367222,19.51875,
339.377361,19.4625,
339.379698,,1.8
339.387209,19.40625,
339.397382,19.35,
339.399968,,2
339.407222,19.29375,
339.417371,19.29375,
339.419711,,1.9
339.427212,19.18125,
339.437378,19.125,
339.439958,,1.8
339.447221,19.06875,
339.457366,19.0125,
339.459714,,1.9
339.467214,18.95625,
339.477364,18.9,
339.479959,,2
339.48721,18.7875,
339.497385,18.73125,
339.499989,,2
339.507259,18.73125,
339.517385,18.675,
339.519731,,2.1
339.527232,18.61875,
339.537395,18.61875,
339.539737,,2
339.547214,18.61875,
339.557373,18.50625,
339.559709,,1.9
339.567229,18.45,
339.577366,18.39375,
339.579966,,2
339.58722,18.39375,
339.597418,18.28125,
339.600506,,2
339.607252,18.225,
339.617356,18.225,
339.6197,,1.8
339.627207,18.225,
339.637371,18.16875,
339.639957,,1.9
339.647235,18.05625,
339.657363,18.05625,
339.65971,,2
339.667201,18.05625,
339.677363,17.94375,
339.679965,,2
339.687218,17.83125,
339.697216,17.775,
339.699796,,2.1
339.707211,17.775,
339.717361,17.71875,
339.719715,,2.1
339.727198,17.6625,
339.737366,17.60625,
339.739715,,2
339.747208,17.55,
339.757367,17.49375,
339.759713,,2
339.767201,17.49375,
339.777356,17.4375,
339.779954,,2.2
339.787207,17.325,
339.797369,17.325,
339.799973,,2.1
339.807213,17.26875,
339.817363,17.2125,
339.819703,,2
339.827204,17.1,
339.837375,17.04375,
339.839961,,2
339.847228,16.9875,
339.857351,16.93125,
339.859691,,2.2
339.867209,16.93125,
339.877374,16.93125,
339.879972,,2.3
339.887216,16.875,
339.897394,16.81875,
339.899976,,2.2
339.907201,16.81875,
339.917371,16.7625,
339.919711,,2.2
339.927238,16.70625,
339.937382,16.59375,
339.939726,,2.2
339.947222,16.59375,
339.957372,16.48125,
339.959711,,2
339.96712,16.48125,
339.977385,16.36875,
339.979975,,2.2
339.987233,16.3125,
339.997389,16.3125,
339.999977,,2.3
340.007237,16.25625,
340.017379,16.25625,
340.01972,,2.1
340.027217,16.2,
340.037388,16.14375,
340.039955,,2.1
340.047244,16.14375,
340.057367,16.0875,
340.05971,,2.3
340.067217,16.03125,
340.07738,15.91875,
340.079972,,2.3
340.087228,15.91875,
340.097378,15.8625,
340.10046,,2.2
340.107225,15.8625,
340.117375,15.8625,
340.11972,,2.2
340.127227,15.80625,
340.137385,15.69375,
340.139725,,2.2
340.147226,15.6375,
340.157393,15.58125,
340.159732,,2.2
340.167229,15.525,
340.177362,15.525,
340.179948,,2.3
340.187233,15.46875,
340.197388,15.35625,
340.199972,,2.3
340.207224,15.3,
340.217376,15.24375,
340.219721,,2.2
340.227221,15.24375,
340.237383,15.24375,
340.239959,,2.2
340.247223,15.1875,
340.257385,15.1875,
340.259734,,2.2
340.267229,15.075,
340.277374,14.90625,
340.27997,,2.1
340.287223,14.90625,
340.297388,14.90625,
340.299994,,2.4
340.307229,15.01875,
340.317385,14.90625,
340.319736,,2.4
340.327238,14.68125,
340.337396,14.68125,
340.339743,,2.5
340.347238,14.625,
340.357395,14.625,
340.359739,,2.4
340.367243,14.625,
340.377382,14.56875,
340.379974,,2.1
340.387224,14.5125,
340.397404,14.34375,
340.4,,2.4
340.407256,14.2875,
340.417384,14.2875,
340.419739,,2.8
340.427232,14.2875,
340.437415,14.2875,
340.439995,,2.4
340.44724,14.23125,
340.457387,14.23125,
340.459737,,2.3
340.46724,14.23125,
340.477395,14.23125,
340.479744,,2.5
340.487225,14.175,
340.497241,14.0625,
340.499833,,2.7
340.507234,14.00625,
340.517405,13.95,
340.519757,,2.5
340.527235,13.89375,
340.537396,13.78125,
340.539753,,2.4
340.547236,13.78125,
340.557386,13.725,
340.559742,,2.4
340.567246,13.66875,
340.577403,13.66875,
340.579759,,2.5
340.587228,13.66875,
340.597391,13.6125,
340.600487,,2.5
340.607225,13.55625,
340.617369,13.5,
340.619733,,2.5
340.627222,13.44375,
340.637393,13.3875,
340.639985,,2.4
340.647243,13.33125,
340.657369,13.33125,
340.659723,,2.4
340.667211,13.275,
340.677376,13.21875,
340.679738,,2.5
340.687214,13.1625,
340.697378,13.10625,
340.699744,,2.5
340.707219,13.10625,
340.717391,13.10625,
340.719742,,2.7
340.727226,12.99375,
340.737379,12.9375,
340.739735,,2.8
340.747222,12.88125,
340.757365,12.88125,
340.759721,,2.7
340.767248,12.88125,
340.777387,12.825,
340.779741,,2.8
340.787235,12.76875,
340.797372,12.7125,
340.799974,,3
340.807234,12.7125,
340.817388,12.65625,
340.81973,,3
340.827229,12.6,
340.837402,12.6,
340.839987,,2.8
340.84724,12.54375,
340.857381,12.4875,
340.859733,,2.8
340.867219,12.4875,
340.877372,12.43125,
340.879716,,2.9
340.887238,12.43125,
340.897398,12.375,
340.899738,,2.9
340.907231,12.31875,
340.917381,12.31875,
340.919736,,2.8
340.92723,12.2625,
340.937384,12.2625,
340.939737,,2.8
340.947232,12.20625,
340.957392,12.15,
340.959747,,2.9
340.967172,12.15,
340.977384,12.09375,
340.979727,,2.8
340.987233,12.0375,
340.997391,11.98125,
340.999991,,2.8
341.007232,11.98125,
341.017391,11.925,
341.019746,,2.8
341.027254,11.86875,
341.037402,11.86875,
341.039992,,2.8
341.047223,11.8125,
341.057382,11.75625,
341.059728,,2.8
341.067233,11.75625,
341.077376,11.7,
341.079733,,2.7
341.087229,11.7,
341.097411,11.7,
341.100489,,2.6
341.10723,11.64375,
341.117394,11.5875,
341.119747,,2.7
341.127253,11.5875,
341.137419,11.5875,
341.139768,,2.7
341.147223,11.53125,
341.157382,11.53125,
341.159732,,2.6
341.167268,11.475,
341.177391,11.475,
341.179747,,2.6
341.187234,11.41875,
341.197315,11.3625,
341.199895,,2.7
341.207248,11.3625,
341.217403,11.30625,
341.219752,,2.7
341.227249,11.25,
341.237414,11.19375,
341.240002,,2.7
341.247249,11.19375,
341.257398,11.25,
341.259747,,2.7
341.267246,11.25,
341.277413,11.19375,
341.279766,,2.6
341.287245,11.1375,
341.297408,11.08125,
341.300002,,2.6
341.307259,11.025,
341.317393,11.025,
341.31974,,2.6
341.327245,10.96875,
341.337409,10.96875,
341.339763,,2.8
341.347248,10.9125,
341.357395,10.9125,
341.359746,,2.8
341.367253,10.9125,
341.377408,10.9125,
341.379758,,2.8
341.387232,10.9125,
341.397288,10.9125,
341.399881,,2.7
341.407167,10.9125,
341.417401,10.9125,
341.419757,,2.4
341.427224,10.9125,
341.437422,10.9125,
341.44002,,2.6
341.447264,10.85625,
341.457405,10.85625,
341.459765,,2.7
341.467246,10.85625,
341.477387,10.8,
341.479729,,2.8
341.487261,10.8,
341.49741,10.8,
341.500012,,2.8
341.507236,10.8,
341.5174,10.8,
341.519752,,2.7
341.527241,10.74375,
341.537423,10.74375,
341.539772,,2.6
341.54724,10.74375,
341.55739,10.74375,
341.559736,,2.7
341.567227,10.74375,
341.577392,10.74375,
341.579743,,2.8
341.587234,10.74375,
341.597386,10.74375,
341.600482,,2.8
341.607241,10.6875,
341.617386,10.6875,
341.619759,,2.9
341.627239,10.6875,
341.637417,10.6875,
341.63978,,2.9
341.64725,10.6875,
341.65738,10.6875,
341.659739,,2.9
341.667217,10.63125,
341.677392,10.63125,
341.679737,,2.9
341.687234,10.63125,
341.69729,10.63125,
341.69988,,2.8
341.70721,10.63125,
341.717364,10.63125,
341.719722,,2.8
341.727231,10.63125,
341.737407,10.63125,
341.739767,,3.1
341.747243,10.575,
341.757385,10.575,
341.759738,,3.2
341.767252,10.575,
341.777376,10.575,
341.779736,,2.9
341.78724,10.575,
341.797407,10.575,
341.800007,,2.8
341.807247,10.575,
341.817383,10.575,
341.819731,,3
341.827238,10.575,
341.837432,10.575,
341.840014,,3.1
341.847251,10.575,
341.857389,10.575,
341.859743,,3.1
341.867252,10.575,
341.87739,10.575,
341.87974,,3
341.887241,10.51875,
341.897259,10.51875,
341.899851,,2.9
341.907255,10.51875,
341.917403,10.51875,
341.919751,,3
341.927238,10.51875,
341.937404,10.51875,
341.939758,,3.1
341.947241,10.51875,
341.957409,10.51875,
341.959771,,3.2
341.96721,10.51875,
341.977397,10.51875,
341.979753,,3.1
341.987243,10.51875,
341.997412,10.51875,
342.000018,,3.1
342.00726,10.51875,
342.017379,10.51875,
342.019735,,3.1
342.027242,10.4625,
342.03744,10.4625,
342.039797,,3.2
342.047283,10.4625,
342.057409,10.4625,
342.059771,,3.2
342.06723,10.4625,
342.077405,10.4625,
342.07976,,3.1
342.087261,10.4625,
342.097411,10.4625,
342.1005,,3
342.107248,10.4625,
342.117408,10.4625,
342.119755,,3
342.127248,10.4625,
342.137418,10.4625,
342.139778,,3
342.147257,10.4625,
342.157403,10.4625,
342.159755,,3.1
342.167254,10.4625,
342.177397,10.4625,
342.17975,,3.2
342.187247,10.40625,
342.197405,10.40625,
342.200015,,3.1
342.207249,10.40625,
342.217396,10.40625,
342.21975,,3
342.227233,10.40625,
342.237441,10.40625,
342.2398,,3.1
342.247256,10.40625,
342.257404,10.40625,
342.259766,,3.1
342.267243,10.40625,
342.2774,10.40625,
342.279759,,3.1
342.28725,10.40625,
342.297406,10.40625,
342.300016,,3.2
342.307243,10.35,
342.317406,10.35,
342.319762,,3.2
342.327259,10.35,
342.337407,10.35,
342.339765,,3.3
342.347234,10.35,
342.357404,10.35,
342.359758,,3.3
342.367241,10.35,
342.377402,10.35,
342.379766,,3.3
342.387242,10.35,
342.397415,10.35,
342.400019,,3.3
342.407251,10.35,
342.417409,10.35,
342.419775,,3.2
342.427254,10.35,
342.437462,10.35,
342.439812,,3.2
342.447256,10.29375,
342.45739,10.29375,
342.459749,,3.2
342.467257,10.29375,
342.477408,10.29375,
342.479758,,3.2
342.487254,10.29375,
342.497422,10.29375,
342.500024,,3.2
342.50725,10.29375,
342.517414,10.29375,
342.519769,,3.2
342.527253,10.29375,
342.537422,10.29375,
342.53978,,3.3
342.54724,10.29375,
342.557412,10.29375,
342.559775,,3.3
342.567263,10.29375,
342.577403,10.2375,
342.579767,,3.2
342.587252,10.2375,
342.597413,10.2375,
342.600532,,3.2
342.60726,10.2375,
342.617405,10.2375,
342.619756,,3.3
342.627257,10.2375,
342.637456,10.2375,
342.639801,,3.3
342.647253,10.2375,
342.657413,10.2375,
342.659773,,3.3
342.667266,10.2375,
342.677421,10.2375,
342.679777,,3.1
342.687273,10.2375,
342.697353,10.2375,
342.69995,,3
342.707263,10.2375,
342.717411,10.18125,
342.719766,,3
342.727251,10.18125,
342.737421,10.18125,
342.739783,,3.1
342.747283,10.18125,
342.757407,10.18125,
342.759767,,3.2
342.767266,10.18125,
342.777401,10.18125,
342.779759,,3.1
342.787268,10.18125,
342.797428,10.18125,
342.800032,,3
342.807288,10.18125,
342.817427,10.18125,
342.819776,,3.1
342.827232,10.18125,
342.837467,10.18125,
342.839812,,3.1
342.84729,10.18125,
342.85742,10.18125,
342.859776,,3.1
342.867265,10.18125,
342.877396,10.18125,
342.87976,,3.1
342.88727,10.18125,
342.897386,10.18125,
342.899994,,3.1
342.907276,10.18125,
342.91743,10.18125,
342.919799,,3.1
342.927277,10.18125,
342.937434,10.18125,
342.939788,,3
342.947272,10.18125,
342.957417,10.18125,
342.959772,,3.1
342.967256,10.18125,
342.977419,10.18125,
342.979774,,3.1
342.987257,10.18125,
342.997421,10.18125,
343.000025,,3.1
343.007271,10.18125,
343.017413,10.18125,
343.01977,,3.1
343.027281,10.18125,
343.037488,10.18125,
343.039845,,3.1
343.047277,10.18125,
343.057417,10.18125,
343.059779,,3.2
343.067272,10.18125,
343.077405,10.18125,
343.079762,,3.2
343.087269,10.18125,
343.097437,10.18125,
343.100527,,3.2
343.107275,10.18125,
343.117429,10.18125,
343.119788,,3.2
343.127259,10.18125,
343.137417,10.18125,
343.139775,,3.2
343.147263,10.18125,
343.157411,10.18125,
343.159771,,3.3
343.16727,10.18125,
343.177437,10.18125,
343.179803,,3.3
343.187262,10.18125,
343.197428,10.125,
343.200041,,3.3
343.207266,10.125,
343.217417,10.125,
343.219779,,3.2
343.227264,10.125,
343.237481,10.125,
343.239842,,3.2
343.247274,10.125,
343.257413,10.125,
343.259773,,3.3
343.267274,10.125,
343.277421,10.125,
343.279769,,3.4
343.28727,10.125,
343.29742,10.125,
343.300032,,3.3
343.307273,10.125,
343.317429,10.125,
343.319793,,3.2
343.327268,10.125,
343.337435,10.125,
343.339809,,3.2
343.347265,10.125,
343.357417,10.125,
343.359777,,3.2
343.367268,10.125,
343.377417,10.125,
343.379777,,3.3
343.387265,10.125,
343.397427,10.125,
343.400031,,3.4
343.407279,10.125,
343.417421,10.125,
343.419773,,3.4
343.42727,10.125,
343.437493,10.125,
343.439846,,3.3
343.447296,10.125,
343.457433,10.125,
343.45978,,3.4
343.467268,10.125,
343.477435,10.125,
343.479785,,3.5
343.487288,10.125,
343.497455,10.125,
343.500315,,3.6
343.507283,10.125,
343.517447,10.125,
343.519807,,3.6
343.52729,10.125,
343.537446,10.125,
343.539819,,3.5
343.547293,10.125,
343.557422,10.125,
343.559784,,3.6
343.567276,10.125,
343.57744,10.125,
343.579799,,3.7
343.587276,10.125,
343.597433,10.125,
343.600788,,3.7
343.607284,10.125,
343.617441,10.125,
343.619797,,3.8
343.627274,10.125,
343.637496,10.125,
343.639854,,3.8
343.647286,10.125,
343.657446,10.125,
343.659801,,3.8
343.667273,10.125,
343.677425,10.125,
343.679784,,3.9
343.687289,10.06875,
343.69732,10.06875,
343.700167,,4
343.707282,10.06875,
343.717429,10.06875,
343.719789,,3.9
343.727286,10.06875,
343.737451,10.06875,
343.739803,,3.8
343.747278,10.06875,
343.757438,10.06875,
343.759792,,3.9
343.76729,10.06875,
343.777429,10.06875,
343.779785,,3.9
343.787274,10.06875,
343.797445,10.06875,
343.800307,,3.8
343.807281,10.06875,
343.817434,10.06875,
343.819798,,3.6
343.827293,10.06875,
343.837505,10.06875,
343.839881,,3.6
343.847287,10.06875,
343.857436,10.06875,
343.859812,,3.7
343.867294,10.06875,
343.877427,10.06875,
343.879793,,3.7
343.887285,10.0125,
343.897406,10.0125,
343.900255,,3.6
343.90726,10.0125,
343.917421,10.0125,
343.919786,,3.6
343.927261,10.0125,
343.937445,10.0125,
343.939815,,3.6
343.947265,10.0125,
343.957418,10.0125,
343.959785,,3.7
343.967296,10.0125,
343.977418,10.0125,
343.979789,,3.6
343.987254,10.0125,
343.997429,10.0125,
344.000299,,3.6
344.007289,10.0125,
344.017422,10.0125,
344.019787,,3.6
344.027271,10.0125,
344.037281,10.0125,
344.039887,,3.6
344.047291,10.0125,
344.05741,10.0125,
344.059769,,3.6
344.067251,10.0125,
344.077431,10.0125,
344.079793,,3.5
344.087293,10.0125,
344.097439,10.0125,
344.100792,,3.5
344.107269,10.0125,
344.117434,10.0125,
344.119797,,3.5
344.127279,10.0125,
344.137441,10.0125,
344.139813,,3.4
344.147289,10.0125,
344.157432,10.0125,
344.159802,,3.4
344.167288,10.0125,
344.177442,10.0125,
344.179811,,3.4
344.187278,10.0125,
344.197443,10.0125,
344.200306,,3.4
344.207289,10.0125,
344.21728,10.0125,
344.219884,,3.4
344.227283,10.0125,
344.237289,10.0125,
344.239889,,3.4
344.247291,10.0125,
344.257424,10.0125,
344.259792,,3.4
344.267282,10.0125,
344.27743,10.0125,
344.279796,,3.4
344.287292,10.0125,
344.297439,10.0125,
344.300299,,3.4
344.307271,10.0125,
344.317447,10.0125,
344.319815,,3.4
344.327284,10.0125,
344.337444,10.0125,
344.339814,,3.4
344.347267,10.0125,
344.35742,10.0125,
344.359784,,3.4
344.367277,10.0125,
344.377415,10.0125,
344.379775,,3.3
344.387265,10.0125,
344.397422,10.0125,
344.400285,,3.3
344.407262,10.0125,
344.417423,10.0125,
344.419789,,3.3
344.427282,9.95625,
344.437296,9.95625,
344.439904,,3.3
344.447272,9.95625,
344.457423,9.95625,
344.459797,,3.3
344.467265,9.95625,
344.477433,9.95625,
344.479806,,3.3
344.487285,9.95625,
344.497447,9.95625,
344.500067,,3.3
344.507275,9.95625,
344.517448,9.95625,
344.51982,,3.3
344.527307,9.95625,
344.537448,9.95625,
344.539812,,3.3
344.547282,9.95625,
344.557435,9.95625,
344.559803,,3.3
344.567285,9.95625,
344.577427,9.95625,
344.579799,,3.2
344.587278,9.95625,
344.597475,9.95625,
344.600586,,3.2
344.607291,9.95625,
344.617444,9.9,
344.619806,,3.1
344.627289,9.84375,
344.637303,9.84375,
344.639915,,3.1
344.647305,9.84375,
344.65744,9.84375,
344.659812,,3
344.667294,9.84375,
344.677443,9.84375,
344.679813,,3.1
344.687294,9.84375,
344.697378,9.84375,
344.699978,,3.1
344.707298,9.84375,
344.717443,9.84375,
344.71981,,3.1
344.72729,9.84375,
344.737453,9.7875,
344.739821,,3.1
344.747272,9.7875,
344.75743,9.7875,
344.759792,,3.1
344.767286,9.7875,
344.77744,9.7875,
344.779814,,3.1
344.787281,9.7875,
344.797446,9.7875,
344.800068,,3
344.807291,9.7875,
344.817432,9.7875,
344.819805,,3
344.827285,9.7875,
344.837313,9.73125,
344.839917,,3
344.847309,9.73125,
344.857428,9.73125,
344.859794,,3
344.867294,9.73125,
344.877446,9.73125,
344.879809,,3
344.887294,9.73125,
